Issue id,Issue Type,Status,Priority,Changelog Count,Comments Count,Watch Count,Date Created,Days to date
844fbeb5fb917e956ddca7edad04e3c98d407d4ae87b2cc318c8f41dd6ec2727,Bug,Pending Review,Minor,4,1,2,2019-07-30 05:12:56.992000000,162
bb0ae12b11ac84430633a5dc79a707c1ba9211d96f94e73c6c32a30ca2317eca,Bug,Pending Review,Minor,4,1,2,2019-03-21 13:20:46.493000000,293
720510f8dd2b22b9412c2ec317e1c1e4bf108e8e5274c18cb14c434eedeaa783,Bug,Pending Review,Minor,4,1,2,2019-03-21 15:11:59.906000000,293
0e37c27a4718fe6f3aa9dfd15ab331521d72b5f246146095cb57c41838a0d0b9,Bug,Ready for dev,Major,4,1,2,2019-09-12 08:39:25.826000000,118
67a4066a07b4e3eb33731ae1e647af8e0c34c909baed246a6fe198cfb63c795e,Internal Improvement,In Backlog,Minor,3,6,2,2019-01-11 07:45:40.633000000,362
bc6d62d6be95724f4cb4ad6aa542752eadf8ff8956eed73b6acf024e7f38e158,Epic,To-Do,Major,3,3,2,2018-11-05 18:26:50.505000000,429
de33cbf677ab51819cb347886bf50c0ca06b2cf2ef266b3607f4adf91de740b2,New Feature or Improvement,In Backlog,Minor,3,3,2,2019-07-08 08:29:02.425000000,184
ec311fb3be2ce093c7c59a9348f81ca72ad261ec84faf2866ec7ba94680865fb,Internal Improvement,In Backlog,Minor,3,2,2,2019-12-02 10:06:51.576000000,37
db0ff298051c318215d21a55cc803447982ba703d007ea101d15dc9f39cabdef,Internal Improvement,In Backlog,Minor,3,2,2,2018-05-11 08:06:29.732000000,607
fd04e9eb120c2812a5f0f37f0681d7ac6132b60e148f1ce1d20762eb7a7af8ac,New Feature or Improvement,In Backlog,Minor,3,2,2,2018-07-19 07:53:30.664000000,538
688ad7e035538004dae03aaceb201da17acda31ee99b28a6711eaac3391aae6b,Internal Improvement,In Backlog,Major,3,2,2,2019-06-05 03:16:13.316000000,217
4608c3cd9d618299ba783f9bd485d2615d175b8122411af053fe7aac8577890f,Internal Improvement,Spec design,Minor,3,1,2,2018-05-08 05:00:34.544000000,610
fc9081e148b5336dbb368ebec898dd2b0cb32bc11797a3fe8b6a0b974b526068,Internal Improvement,In Backlog,Major,3,1,2,2019-11-21 05:57:00.609000000,48
9c11c2ed494fbf0501b509c6ea7a857d37adcbb1f123fcde634526a61fc5d0cd,Bug,Pending Review,Minor,3,1,2,2019-05-08 12:41:31.284000000,245
f238dfe79c98b7a53cdd085f0c7af4a6190b40a3a2c846f810edae54b7a79c14,Bug,Pending Review,Minor,3,1,2,2019-05-24 03:09:12.500000000,229
9b071bcebaf826775e3be4f9a392f6d8a36344d3eee202ae64ee337cc6b4b025,Bug,Pending Review,Minor,3,1,2,2019-06-06 04:45:34.979000000,216
159d4aae858c766753210208914af84de75fc025e8291be4fa018c5acee26a37,New Feature or Improvement,Research,Minor,3,1,2,2019-06-18 03:09:03.875000000,204
8337df2eca688ebb596dea82c1df96694a7c047b76c3760f04c72340432795ee,Internal Improvement,In Backlog,Minor,3,1,2,2019-06-28 06:34:36.083000000,194
eae11e77ac4f071bb96caebf7e458564269d59fe658ba08f482539ab9a1f6856,New Feature or Improvement,In Backlog,Trivial,2,2,2,2019-06-28 04:45:50.269000000,194
ce9630aba103dc76ea0d4672fdc97a01a5c4ca08484cc1725cacc51b916682e6,Epic,Cancelled,Minor,2,2,2,2018-04-02 06:01:33.164000000,646
414bfb72536572bfdeb7fe9ae817289163f1b932630d624021947b859d18f968,New Feature or Improvement,In Backlog,Minor,2,2,2,2017-12-05 18:53:11.835000000,764
ac58b3b7511b87e2d15e9f8429858f37f526324df6aa1f653c044a97b691f67c,Internal Improvement,In Backlog,Minor,2,2,2,2019-08-02 09:27:42.820000000,159
744150550e92040fd3b0a74f6a744468d1557fc2b746c3ef26f09563d21fc00b,Internal Improvement,In Backlog,Major,2,2,2,2019-12-05 10:01:44.059000000,34
b9c3f88e3d88bcab04d0f6346af4213386bd1f60f6377a8bdb744fd5e1669aae,Internal Improvement,In Backlog,Minor,2,1,2,2019-09-03 07:45:35.702000000,127
e9db2bbf18d10b86bd5fca530b08c22919ed23d8041ef635ccef1816b1c40781,Bug,Pending Review,Major,2,1,2,2019-09-12 08:37:57.140000000,118
91a95c6c44b09e0e0c750ee3053f8ef1b90d0d6330a2d2743224d88a1143a287,Epic,To-Do,Minor,2,1,2,2018-05-23 07:46:21.374000000,595
d738649bb75bc6f9e820eaa61431b635ca1ae42a88a8263172610f79611812b6,New Feature or Improvement,In Backlog,Minor,2,1,2,2018-10-02 13:42:11.966000000,463
2dd30b953de8ac787d0582cdf066cb69c72ba3dc3313b506642f56f0f2337abc,New Feature or Improvement,In Backlog,Minor,2,1,2,2018-10-26 13:12:17.133000000,439
8cd7a8621925c90b792e754140d4ed79a3c5d6e24ad372c93c35eff2db47283b,Internal Improvement,In Backlog,Minor,2,1,2,2019-09-12 03:14:19.776000000,118
3090000248b7ac459a94adba86d5b5db3650685127b22551a9c8ec0049e6362c,Epic,Cancelled,Minor,2,1,2,2017-11-21 01:46:58.256000000,778
3690d9ca39f67169c2e9ee4b07fd722c0066f4d2e0e2a9ea229917b41291ce1d,Internal Improvement,In Backlog,Minor,1,2,2,2019-12-16 04:19:35.178000000,23
2db2fd25536fe88f023f392eaa80232dd0ac17f8d84e6a64b87c91192e064f8a,Internal Improvement,Needs QA fixes,Minor,35,2,1,2019-11-19 07:55:25.308000000,50
89da3524b0cc3af834e92a6a22fe4a981a8a204f0e7f16dc493dce6ed305d00d,Epic,Done,Minor,26,4,1,2019-04-07 19:51:35.194000000,276
a8d8cbc6703b735d865402502d56d9d2956921b4cdbcdcbf7a44931ffddbcb9e,Internal Improvement,Development On Hold,Major,22,13,1,2016-05-23 12:08:45.226000000,1325
92afdd0bd4c297d90af203ba317b0217e62c10609c18e8c103ab78b18ecb9e3e,Internal Improvement,Code review,Minor,21,2,1,2019-10-28 09:29:19.772000000,72
ccc1fdfa76d620d2a94df46144f8b32bebeb746d78e2cea22b4878c4346ed36d,New Feature or Improvement,Testing,Major,19,1,1,2019-11-29 06:19:26.979000000,40
5f363c9c048d4b8016c316570475c0dc47a76a2b9d8b7bcd093476cf3b1c53d9,Internal Improvement,Code review,Major,18,1,1,2019-10-24 10:38:12.052000000,76
ab6d99dd4af7f2f86809bde8bb4bf76de4bf00a57ab7d7608d694b1d015ebf71,Internal Improvement,Code review,Minor,18,1,1,2019-07-30 00:43:12.075000000,162
6fcf8b1fa3dac65188e575830a0ccb7a4c05eff122c17a4a9c26cc25872f4a1f,Epic,Work in Progress,Minor,17,1,1,2018-03-06 10:36:37.579000000,673
92dd70cb6b7b9aa3716c6ae4800ee145e26986217ab677c92798f95a6ead8f67,New Feature or Improvement,Development On Hold,Minor,17,1,1,2018-10-08 08:33:22.291000000,457
bccdc53eaebdbc91e48805d851b6b9a94c3197a7312da5807960ae50e4a64f9f,New Feature or Improvement,Ready for dev,Trivial,17,1,1,2019-10-18 11:03:39.614000000,82
fcfb395b2f4f5b24c177c08fb86cd212a01b8496a303e77b1a091a6ebc4ade58,New Feature or Improvement,Code review,Minor,15,1,1,2019-11-15 11:32:15.815000000,54
84fbbbd81a4e5be63fd43351031149dac2f3eeea0ec20e0452275ada1e1a0a7b,New Feature or Improvement,Code review,Minor,15,1,1,2019-11-05 11:25:24.909000000,64
899f5c9b9ac987d5f8a82c99f45d8e44d64e18797a565d2a050fe4dd916c62da,New Feature or Improvement,In Backlog,Minor,15,1,1,2018-07-03 19:10:25.753000000,554
254be4cd1fa08999a2ea60f0479448ec0682d254e076d953d41e2ea5fafd3dd7,Internal Improvement,In Backlog,Major,14,1,1,2018-06-21 12:45:08.364000000,566
e135630f202a89cd76dc42b4b47dfc3a1c45b63ec82890f13a9fdc7f52521fdc,Internal Improvement,Development Backlog,Minor,13,1,1,2018-07-25 07:31:45.197000000,532
470c1f1d925deac10056802fb1e9eb412d910ec87b28d36cf80710d14a2f9dfd,Internal Improvement,Spec design,Major,13,1,1,2019-09-09 10:23:41.103000000,121
f8f52839df3823beaecdb66821e248befde5b2e844033583daf3ab29e49d6324,Internal Improvement,Development,Trivial,12,1,1,2019-11-26 07:53:50.663000000,43
14755c8a14a1d94738be4bcbf87fe705796d6df0ae6cac5c74fd59166f4eb611,New Feature or Improvement,In Backlog,Trivial,11,2,1,2017-09-29 13:27:09.030000000,831
d36ba3be73fcb4f5c67a7397e50ddac8c4130a4f2b6c74ec18e5ce32a6b38c89,Internal Improvement,Code review,Minor,11,1,1,2019-12-09 04:37:56.759000000,30
99807de70384478fd5aa935333169fec3d265b7cc4802ad64c9eb73be91112fb,Bug,Development Backlog,Trivial,10,1,1,2019-02-06 05:18:18.573000000,336
f1f406014f9ee3739fd6bd8e5c0b69b04ec614e27096f7016ba6eea105f597d8,Internal Improvement,In Backlog,Minor,10,1,1,2019-06-03 03:18:43.810000000,219
668a0a5319bdb6b12ab36c32caf7ace1b992a5db7d661f2d2388d7ba650f2788,Internal Improvement,Ready for dev,Major,10,1,1,2019-11-06 10:04:39.371000000,63
7eebde1bedabe32c4017192c0a00b6750fcbadf081b8a487a76ad18e1fa5c755,Epic,Cancelled,Minor,9,1,1,2018-10-08 12:00:48.410000000,457
8018b7b8f5d1adb745f051f0ee29c2866cae02be1339f2cd2cdb993541336c0a,Bug,Ready for dev,Minor,9,1,1,2019-11-05 17:15:56.243000000,64
6a98cd87f88d889ecf917309af493754e5754b67c7e2a7b0a94b82210542cd8d,Bug,Testing,Major,9,1,1,2019-12-12 18:14:38.807000000,27
5862eb6b745cc11f771e35a90b11a1be72645c80758a763ec36cc0488b3c12eb,Internal Improvement,Development,Major,9,1,1,2019-12-13 08:51:23.926000000,26
2c6509609319ec7a2f878a6d116e61c0ee277b0c53d547a1519f8f0e47c79f2d,Internal Improvement,Ready for dev,Major,9,1,1,2018-11-07 07:20:20.828000000,427
822e60e265e7f46e391a36089e0baf1f712665b4f62806cf853659c789da4b11,Bug,Development,Minor,8,1,1,2019-10-21 00:38:46.385000000,79
268d5201046f68cbe0d03343631d3934514995c5ff85b3be017401b3480738e9,Bug,Ready for dev,Minor,8,1,1,2019-11-06 17:29:01.859000000,63
aaf241910abf9683d7975aff42f927609d186256bac69995491d6e6cfbc65ab2,New Feature or Improvement,In Backlog,Trivial,8,1,1,2019-09-09 14:11:33.019000000,121
44b9a56823c22aa65ea29dcc60c20e81c9812fc43bf30ec02a10c016024c0d43,Internal Improvement,In Backlog,Minor,8,1,1,2017-01-06 11:26:35.035000000,1097
685db5b1e0a05eb0ed20a469fbfbf35ce58db87fd9153207227fff2b480d58eb,Bug,Review,Critical,8,1,1,2020-01-03 09:31:36.411000000,5
8e7d3f6f8ada825d1c4f46492fff018784fc483cb9b9738adbddba65f6694333,Bug,Development Backlog,Minor,8,1,1,2019-08-07 05:57:03.351000000,154
3d0f476e6c022f6838ad7739843950fef22c11ec5af64394d8fbe36582c70cb9,New Feature or Improvement,In Backlog,Major,7,1,1,2019-09-09 14:07:32.721000000,121
83d8da836fc74310017030818bcac1eeae1b19fe73c7998baabcd6f5b1f639d4,Internal Improvement,Ready for dev,Minor,6,1,1,2019-12-06 04:32:02.594000000,33
d4bd2c2c2e32f4d37f450a0adc2bf779a243bdcedeebeeeef5dd25b57d76e2c4,Bug,Development Backlog,Major,6,1,1,2019-09-04 04:23:54.203000000,126
0f2e45da530aff8b2c1567d5cedd9795cab80c2e2d7be68e63c6d73b07a95050,New Feature or Improvement,In Backlog,Minor,6,1,1,2019-01-23 05:03:43.732000000,350
73add024ce0e2283e49042ce2e0af4f282fe1156519f52475cee8c8ada25001b,Internal Improvement,In Backlog,Minor,6,1,1,2018-01-26 19:53:58.587000000,712
a6e4f5a0de71bdb35c901f17c816292ce2f83628c75755bb578545a718e5bdf6,Bug,Development Backlog,Minor,6,1,1,2019-07-23 03:33:59.870000000,169
2b7d92f5345149f5a14bff20514beb2695032d69865ad7c05c116129b3aa50f7,Bug,Pending Review,Major,5,2,1,2019-08-25 12:59:32.733000000,136
2c4359926be5455a9c42a00e72a0538f49a001a74271e030a525bedc1ef8065d,Internal Improvement,Spec design,Minor,5,1,1,2019-05-29 07:24:19.324000000,224
2639ce861ca2c201ddcff8df2ecf8f17c1e4e7e1043ee87372694a3d935506df,Bug,Development Backlog,Major,5,1,1,2019-10-09 08:56:16.432000000,91
84163ea07031d5c51cfcd4eb721fa34552baabd30190d3086d242a0e8304affe,Internal Improvement,In Backlog,Minor,5,1,1,2019-09-13 14:08:56.832000000,117
86813ec2e9e6f102bde3c3712439b4131e9e2c1f99a2b1a332813d33c5559395,New Feature or Improvement,In Backlog,Minor,5,1,1,2019-07-15 03:37:45.188000000,177
f3585c50a909f9b57053ad3f3c580968cc9ecfc9952830664f6f96ca50825801,Epic,Cancelled,Minor,5,1,1,2018-03-15 18:07:13.168000000,664
80762d419c9d01ece0c8efd5273aeb84d8d8804c3e5151ee646214a039ce94d6,Internal Improvement,In Backlog,Minor,5,1,1,2019-11-04 07:56:51.354000000,65
c1b64b68ca1d1d023213256667587c3569b95ed93d79ab8d8584a6179cc06915,Bug,Development,Minor,5,1,1,2019-11-28 08:43:47.640000000,41
e824e9c6d3f288d487f850e34fef7714ad302bb6b19d1be9f54c16be57180b42,Epic,Cancelled,Minor,5,1,1,2018-03-15 10:40:01.591000000,664
f636044bb703ad0ca2bb9be34e5b66cf5c51bdcdac07a8b809bf946cedc22fb6,Bug,Development Backlog,Minor,4,1,1,2019-01-18 07:42:13.975000000,355
52c4f12f558f03ff49cd68ccaaa96c41e1e648c8348c1a91dd4ae04e4f898878,Internal Improvement,Ready for dev,Minor,4,1,1,2019-03-29 11:29:10.792000000,285
04a33ad157a87729da953b1a2e5558360e15d2d5d2c59da9bf3ba5ddfda4212c,New Feature or Improvement,In Backlog,Minor,4,1,1,2019-04-07 15:06:59.341000000,276
d1f1cae1c8f6f2e10ff7471ead45a121b1c846525f72c1d725382df3edceb611,Internal Improvement,In Backlog,Minor,4,1,1,2019-03-11 09:24:21.089000000,303
67b9e4c368e1bea20a7f8ad961bf637f9d19af30d3a420b44b42697e630d7033,New Feature or Improvement,In Backlog,Minor,4,1,1,2019-06-13 09:59:31.159000000,209
49c1b21f31829cb0c3d9d29d7db2d5e54c5f75841b544b4b5bab931db8ec0ebf,Internal Improvement,In Backlog,Minor,4,1,1,2019-12-12 07:56:26.555000000,27
dbc4d62a2b77bc67bcc1b7d308600c538d289248e77431aa7fdfd56b4a62a375,Internal Improvement,In Backlog,Major,4,1,1,2019-08-27 03:29:10.134000000,134
a477456c8e6ffd5ed91942631bbef56d288028df5a202d458a1b84f9562d4162,Internal Improvement,In Backlog,Minor,4,1,1,2018-05-28 08:06:39.412000000,590
1dce8c8b6b9cfa995f5b632ef9754079f4c90aa219e686ff87cd318fdfc23f01,Bug,Ready for dev,Minor,3,2,1,2019-10-10 05:04:42.304000000,90
e1d84d64170991e440ce4aba36060aaf4ad0ab0357f966554a60f5f2b3e5d934,New Feature or Improvement,In Backlog,Minor,3,1,1,2019-08-07 06:14:07.703000000,154
37e1e23c6cc2ce97f01a8721788aa7bd99b2ba356741ae35553b436981d6d8a5,Epic,Cancelled,Minor,3,1,1,2018-03-16 04:30:58.447000000,663
86949eb88f1b89293203d2e11a0a60a798c84a08faec3c57f5fa1065fdbc8dac,Internal Improvement,In Backlog,Minor,3,1,1,2019-06-27 08:12:11.104000000,195
8d8ec89d45644559df9b032f48bf965fc426942122c872d2631037d94068bfba,Bug,Ready for dev,Major,3,1,1,2019-12-05 09:58:04.762000000,34
4b3785c680cca3c8ec50b0883adecc22c8ec4463ce32cd5cd281b40636ebc42c,Internal Improvement,In Backlog,Minor,3,1,1,2019-09-13 12:30:05.150000000,117
f0970676e753074fc87a83d160c50c073e02126de66cea54a1f181576934c330,Internal Improvement,In Backlog,Major,3,1,1,2019-11-08 09:38:03.027000000,61
85eb50e2278bb12a40160e117a6292ec86ddd080cdfe690bb916a7a02718a142,Internal Improvement,In Backlog,Minor,2,2,1,2018-11-21 09:19:37.304000000,413
c306d6048aca953fe38222b1758c3809525c59b9a5eeb5956314ad8894ab07b1,Epic,Cancelled,Minor,2,1,1,2018-03-16 04:34:57.670000000,663
0e4f3e7a44d03e5d0eb540fbbe2bca8c3ae1ee67909c5a3c8e5923ff7eef9e03,Epic,Cancelled,Minor,2,1,1,2018-03-16 04:34:02.858000000,663
684a1cbd1eb8c531be6ee8751cec66651f6e79ca17a9fddd9a3b009c6933d0eb,New Feature or Improvement,In Backlog,Major,2,1,1,2019-03-12 03:22:36.032000000,302
6e1be528eb4f4c52912ee101f01a585e3e0f5c08ad25ddbfcd248d32f0dbcc96,New Feature or Improvement,Ready for dev,Minor,2,1,1,2019-08-08 08:40:15.005000000,153
098fff488467981b65320a0bea476d9ad35c0e73e23282498fd6f8468bd96339,Internal Improvement,In Backlog,Trivial,2,1,1,2019-08-21 01:49:19.597000000,140
f9835095c19dcb6d6ae9dcda855a4c1b2d384f650ef2e01f2cde1a8e004a3b56,Internal Improvement,In Backlog,Major,2,1,1,2019-12-05 11:13:36.044000000,34
94ea4771549f47abfea9e412d5e1cdb1c3c1f8588669ea889fcb746bff139edf,Internal Improvement,In Backlog,Minor,2,1,1,2019-11-19 04:41:24.789000000,50
52a4b3cd406d3f7eb2309a85a5d7a1a6128fc7350dcdc6b5bd9122afd38dce84,Internal Improvement,In Backlog,Minor,1,1,1,2019-05-15 01:30:19.515000000,238
28fea17b87d2cdef77c2b12c83878819358226aeeacbe3f4a56ae38c7093f504,Internal Improvement,In Backlog,Minor,1,1,1,2018-03-08 05:24:30.135000000,671
